FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
24FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,4,,4
24FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,45,172,,3109
24FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,0,2,,6
24FEB2022:00:00:00,30 o menos,M,Moderna,Público,4,6,,127
24FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,150,295,,2
24FEB2022:00:00:00,30 o menos,M,Sputnik,Público,7,39,,20
24FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,0,,2
24FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,38,213,,3094
24FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,0,3,,4
24FEB2022:00:00:00,31 a 40,F,Moderna,Público,2,6,,109
24FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,22,36,,0
24FEB2022:00:00:00,31 a 40,F,Sputnik,Público,3,17,,25
24FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,4,,6
27APR2021:00:00:00,41 a 50,M,Sinopharm,Público,1,0,,0
08MAY2021:00:00:00,31 a 40,F,Sputnik,Público,1,0,,0
25MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,1,,0
10AUG2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,,0
20NOV2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,112,546,,0
20NOV2021:00:00:00,30 o menos,M,AstraZeneca,Público,24,57,,232
20NOV2021:00:00:00,30 o menos,M,Sinopharm,Público,475,2151,,1
20NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
20NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,95,511,,0
20NOV2021:00:00:00,31 a 40,F,AstraZeneca,Público,17,25,,1178
20NOV2021:00:00:00,31 a 40,F,Sinopharm,Público,36,58,,1
20NOV2021:00:00:00,31 a 40,F,Sputnik,Público,0,0,,3
20NOV2021:00:00:00,31 a 40,M,AstraZeneca,Público,24,36,,663
20NOV2021:00:00:00,31 a 40,M,Sinopharm,Público,29,51,,0
20NOV2021:00:00:00,41 a 50,F,AstraZeneca,Público,12,16,,1618
20NOV2021:00:00:00,41 a 50,F,Sinopharm,Público,46,43,,3
20NOV2021:00:00:00,41 a 50,M,AstraZeneca,Público,22,15,,849
20NOV2021:00:00:00,41 a 50,M,Sinopharm,Público,29,36,,0
20NOV2021:00:00:00,41 a 50,M,Sputnik,Público,0,0,,1
20NOV2021:00:00:00,51 a 60,F,AstraZeneca,Público,10,18,,1785
20NOV2021:00:00:00,51 a 60,F,Sinopharm,Público,26,18,,3
20NOV2021:00:00:00,51 a 60,F,Sputnik,Público,0,0,,2
20NOV2021:00:00:00,51 a 60,M,AstraZeneca,Público,16,26,,1008
20NOV2021:00:00:00,51 a 60,M,Sinopharm,Público,16,19,,2
20NOV2021:00:00:00,61 a 70,F,AstraZeneca,Público,2,8,,1184
20NOV2021:00:00:00,61 a 70,F,Sinopharm,Público,13,21,,6
20NOV2021:00:00:00,61 a 70,F,Sputnik,Público,0,0,,1
20NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público,4,9,,745
20NOV2021:00:00:00,61 a 70,M,Sinopharm,Público,5,6,,4
20NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,2,,1063
20NOV2021:00:00:00,71 a 80,F,Sinopharm,Público,6,9,,7
20NOV2021:00:00:00,71 a 80,F,Sputnik,Público,0,0,,1
20NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público,3,3,,748
20NOV2021:00:00:00,71 a 80,M,Sinopharm,Público,1,4,,6
20NOV2021:00:00:00,71 a 80,M,Sputnik,Público,0,0,,1
20NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,4,,136
20NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,0,3,,5
20NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público,2,1,,99
20NOV2021:00:00:00,81 a 90,M,Sinopharm,Público,2,1,,2
20NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,,18
20NOV2021:00:00:00,91 o mas,F,Sinopharm,Público,1,0,,6
20NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,,6
20NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,0,0,,2
20NOV2021:00:00:00,51 a 60,F,Moderna,Público,0,1,,0
20NOV2021:00:00:00,61 a 70,F,Moderna,Público,0,4,,0
20NOV2021:00:00:00,71 a 80,F,Moderna,Público,0,2,,0
20NOV2021:00:00:00,71 a 80,M,Moderna,Público,0,2,,0
20NOV2021:00:00:00,81 a 90,F,Moderna,Público,1,2,,0
20NOV2021:00:00:00,81 a 90,M,Moderna,Público,0,1,,0
20NOV2021:00:00:00,91 o mas,M,Moderna,Público,0,1,,0
21NOV2021:00:00:00,30 o menos,F,AstraZeneca,Público,45,47,,406
21NOV2021:00:00:00,30 o menos,F,Sinopharm,Público,669,1901,,2
21NOV2021:00:00:00,30 o menos,F,Sputnik,Público,1,184,,0
25JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,3
25JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,9,,150
25JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,3,5,,22
25JAN2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,118
25JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,13,2,,0
25JAN2022:00:00:00,71 a 80,F,Sputnik,Público,1,1,,0
25JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,7
25JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
25JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,5,,151
25JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,3,9,,15
25JAN2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,63
25JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,4,5,,0
25JAN2022:00:00:00,71 a 80,M,Sputnik,Público,1,1,,1
25JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
25JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
25JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,67
25JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,5,4,,27
25JAN2022:00:00:00,81 a 90,F,Moderna,Público,0,1,,44
25JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,6,3,,0
25JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
25JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,44
25JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,2,1,,9
25JAN2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,21
25JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,3,1,,0
25JAN2022:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
25JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,2
25JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,17
25JAN2022:00:00:00,91 o mas,F,AstraZeneca,Público,5,4,,13
25JAN2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,11
25JAN2022:00:00:00,91 o mas,F,Sinopharm,Público,6,1,,0
25JAN2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
25JAN2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,13
14MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,1,0,,0
31MAR2021:00:00:00,81 a 90,F,Sputnik,Público nacional,1,0,,0
08JUL2021:00:00:00,41 a 50,M,Sputnik,Privado,1,0,,0
11JUL2021:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
16JUL2021:00:00:00,91 o mas,F,Sputnik,Público nacional,0,1,,0
28AUG2021:00:00:00,31 a 40,F,Sinopharm,Privado,0,1,,0
04SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
07SEP2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
11SEP2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
28SEP2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
09OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
15OCT2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
01NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,0,,0
09NOV2021:00:00:00,30 o menos,F,Sputnik,Privado,0,0,,1
17NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
17NOV2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,1,,0
25NOV2021:00:00:00,91 o mas,F,AstraZeneca,Privado,0,0,,2
28NOV2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
10DEC2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
01JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,1,0,,1
14JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
18JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,0,0,,1
19JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,1,1,,0
19JAN2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,1
25JAN2022:00:00:00,30 o menos,F,Sinopharm,Privado,1,0,,0
25JAN2022:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
26JAN2022:00:00:00,41 a 50,M,Sputnik,Privado,0,1,,0
03FEB2022:00:00:00,71 a 80,M,AstraZeneca,Privado,0,0,,1
07FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,0
10FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,64,63,,32
10FEB2022:00:00:00,30 o menos,F,Moderna,Público,1,2,,157
21NOV2021:00:00:00,71 a 80,M,Sputnik,Público,0,3,,0
21NOV2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
21NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,2,,89
21NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,0,2,,7
21NOV2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,,0
21NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,2,,72
21NOV2021:00:00:00,81 a 90,M,Sinopharm,Público,2,0,,4
21NOV2021:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
21NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,9
21NOV2021:00:00:00,91 o mas,F,Sinopharm,Público,0,3,,1
21NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,1,,3
21NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,0,0,,1
08MAR2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
15APR2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
21MAY2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,1,,0
03JUN2021:00:00:00,51 a 60,F,AstraZeneca,Privado,2,1,,0
17JUN2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,1,,0
28JUN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,1,,0
15JUL2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,1,,0
20JUL2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,1,,0
30JUL2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,1,,0
16AUG2021:00:00:00,51 a 60,M,Sputnik,Privado,0,1,,0
29AUG2021:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
10APR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,,0
10APR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,2,0,,0
10APR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,2,0,,0
10APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,2,0,,0
10APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,,0
19APR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,,0
19APR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,1,0,,0
05JUN2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
17JUN2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,3,,0
23AUG2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
26AUG2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,,0
05SEP2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,,0
28SEP2021:00:00:00,31 a 40,M,Sputnik,Privado,0,2,,0
29SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,3,,0
29SEP2021:00:00:00,91 o mas,F,Sinopharm,Público,5,2,,0
30SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,4,966,,0
30SEP2021:00:00:00,30 o menos,F,Moderna,Público,1,4,,0
30SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,36,124,,0
30SEP2021:00:00:00,30 o menos,F,Sputnik,Público,577,85,,0
30SEP2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,64,0,,0
30SEP2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3931,6,,0
30SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,5,982,,0
30SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,37,152,,0
30SEP2021:00:00:00,30 o menos,M,Sputnik,Público,537,53,,0
30SEP2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,2,,0
30SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,75,0,,0
30SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3555,4,,0
30SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,4,358,,0
30SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,27,71,,0
30SEP2021:00:00:00,31 a 40,F,Sputnik,Público,582,308,,2
30SEP2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,43,0,,0
30SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,5,442,,0
30SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,26,72,,0
30SEP2021:00:00:00,31 a 40,M,Sputnik,Público,233,276,,1
30SEP2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,1,,0
30SEP2021:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,64,0,,0
30SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,0,388,,0
30SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,16,54,,0
30SEP2021:00:00:00,41 a 50,F,Sputnik,Público,217,274,,3
25SEP2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
12OCT2021:00:00:00,30 o menos,F,Moderna,Público,1,0,,0
21OCT2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,0
27OCT2021:00:00:00,51 a 60,F,Moderna,Público,0,0,,1
05NOV2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
19NOV2021:00:00:00,30 o menos,F,Moderna,Privado,0,1,,0
22NOV2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
26NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,2
26NOV2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,0
19DEC2021:00:00:00,41 a 50,M,AstraZeneca,Público nacional,0,0,,1
01JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,0,3,,0
01JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
12JAN2022:00:00:00,31 a 40,M,AstraZeneca,Privado,0,0,,2
12JAN2022:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,4
13JAN2022:00:00:00,30 o menos,F,AstraZeneca,Privado,0,0,,1
13JAN2022:00:00:00,30 o menos,M,AstraZeneca,Privado,0,0,,1
13JAN2022:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,2
14JAN2022:00:00:00,31 a 40,M,AstraZeneca,Privado,0,0,,2
14JAN2022:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,2
14JAN2022:00:00:00,51 a 60,M,AstraZeneca,Privado,0,0,,1
14JAN2022:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,58
14JAN2022:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,42
14JAN2022:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,21
14JAN2022:00:00:00,71 a 80,M,AstraZeneca,Privado,0,0,,15
14JAN2022:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,48
14JAN2022:00:00:00,81 a 90,M,AstraZeneca,Privado,0,0,,13
14JAN2022:00:00:00,91 o mas,F,AstraZeneca,Privado,0,0,,8
14JAN2022:00:00:00,91 o mas,M,AstraZeneca,Privado,0,0,,1
05FEB2022:00:00:00,71 a 80,F,AstraZeneca,Público,0,5,,0
05FEB2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,57
05FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,4,5,,0
05FEB2022:00:00:00,71 a 80,F,Sputnik,Público,0,2,,0
05FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,188
05FEB2022:00:00:00,71 a 80,M,AstraZeneca,Público,3,2,,1
05FEB2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,41
05FEB2022:00:00:00,71 a 80,M,Sinopharm,Público,3,5,,0
05FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,86
05FEB2022:00:00:00,81 a 90,F,AstraZeneca,Público,2,5,,1
05FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,15
05FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,5,3,,0
05FEB2022:00:00:00,81 a 90,F,Sputnik,Público,0,1,,0
05FEB2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,57
05FEB2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,,0
05FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,12
05FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,1,1,,0
05FEB2022:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
05FEB2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,27
05FEB2022:00:00:00,91 o mas,F,AstraZeneca,Público,0,0,,2
05FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,6
05FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,3,5,,0
20JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,810,888,,0
20JAN2022:00:00:00,30 o menos,F,Sputnik,Público,14,39,,1
20JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,176
20JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,196,529,,185
20JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,38,29,,32
20JAN2022:00:00:00,30 o menos,M,Moderna,Público,0,9,,531
20JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,850,949,,1
20JAN2022:00:00:00,30 o menos,M,Sputnik,Público,6,74,,1
20JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,149
20JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,217,511,,199
20JAN2022:00:00:00,31 a 40,F,AstraZeneca,Público,26,19,,41
20JAN2022:00:00:00,31 a 40,F,Moderna,Público,1,3,,1706
20JAN2022:00:00:00,31 a 40,F,Sinopharm,Público,127,78,,1
20JAN2022:00:00:00,31 a 40,F,Sputnik,Público,8,47,,2
20JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,478
20JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,82,,96
20JAN2022:00:00:00,31 a 40,M,AstraZeneca,Público,31,11,,43
20JAN2022:00:00:00,31 a 40,M,Moderna,Público,2,5,,1770
20JAN2022:00:00:00,31 a 40,M,Sinopharm,Público,147,108,,1
20JAN2022:00:00:00,31 a 40,M,Sputnik,Público,10,39,,0
20JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,492
20JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,100,,77
20JAN2022:00:00:00,41 a 50,F,AstraZeneca,Público,7,17,,44
20JAN2022:00:00:00,41 a 50,F,Moderna,Público,1,1,,513
20JAN2022:00:00:00,41 a 50,F,Sinopharm,Público,69,67,,0
20JAN2022:00:00:00,41 a 50,F,Sputnik,Público,1,37,,1
20JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,182
20JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,30,,575
20JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,5,4,,42
20JAN2022:00:00:00,41 a 50,M,Moderna,Público,0,0,,494
20JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,60,55,,0
20JAN2022:00:00:00,41 a 50,M,Sputnik,Público,3,41,,0
20JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,185
26FEB2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
08APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,2,0,,0
13APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,2,0,,0
21JUN2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
12JUL2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,0
12JUL2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
26AUG2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,1,,0
04SEP2021:00:00:00,30 o menos,M,Moderna,Público,0,1,,0
11OCT2021:00:00:00,30 o menos,F,Sputnik,Público,1,0,,0
01DEC2021:00:00:00,30 o menos,M,Sinopharm,Público nacional,1,0,,0
25DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,0,1,,0
08JAN2022:00:00:00,61 a 70,M,Moderna,Público,0,0,,1
14JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,61,74,,162
14JAN2022:00:00:00,30 o menos,F,Moderna,Público,1,3,,120
14JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,711,692,,0
14JAN2022:00:00:00,30 o menos,F,Sputnik,Público,2,59,,0
14JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,1
14JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,156,152,,246
